year,univ_cd,gicho_imsang_gb,gwamok_seq,gwamok_nm,pilsu_gb,hakgwa_gb,gaeseol_grade_gb,gaeseol_hakgi_gb,hakjeom,tot_silseup_jusu,tot_silseup_time,tot_silseup_time_busok_hosp,tot_silseup_time_pagyeon_hosp,tot_silseup_time_bogeonso,tot_silseup_time_1cha_gigwan,tot_silseup_time_gita,sub_intern_yn,sulgi_pyeongga_yn,jinryo_pyeongga_yn,gwaje_pyeongga_yn,chulseok_pyeongga_yn,portpolio_pyeongga_yn,gita_pyeongga_yn,sub_intern_tot_jusu,upd_ip,ins_ip,ins_date,ins_man,upd_date,upd_man
2019,UNIV10,2,20,특성화 선택실습,1,2,4,1,3,4,144,,,,,144,,0,0,0,1,1,0,,,,,,,
2019,UNIV10,2,1,소화기내과실습,1,2,3,1,2,3,3,108,,,,,,108,1,1,1,1,0,,,,,,,
2019,UNIV10,2,13,소아과학실습,1,2,3,1,2,4,4,144,,,,,,144,1,1,1,1,0,,,,,,,
2019,UNIV10,2,32,피부과학,0,2,4,1,1,1,36,36,,,,,,1,1,1,1,0,0,,,,,,,
2019,UNIV10,2,2,내분비내과실습,1,2,3,1,2,2,2,72,,,,,,72,1,1,1,1,0,,,,,,,
필수),1,2,4,1,1,1,36,36,1,1,1,1,,,,,,0,0,,,,,,,,,,,
2019,UNIV10,2,35,직업환경의학/치과학,0,2,4,1,1,1,36,36,,,,,,1,1,1,1,0,0,,,,,,,
2019,UNIV10,2,5,신장내과실습,1,2,3,1,2,2,2,72,,,,,,72,1,1,1,1,0,,,,,,,
부산부민병원),0,2,4,1,1,1,36,36,1,1,1,,1,,,,,0,0,,,,,,,,,,,
2019,UNIV10,2,15,정신과학실습,1,2,3,1,2,4,4,144,,,,,,144,1,1,1,1,0,,,,,,,
2019,UNIV10,2,37,학생인턴 Ⅱ,1,2,4,2,1,2,72,72,,,,,1,0,0,0,1,1,0,2,,,,,,
필수),1,2,4,1,1,1,36,36,1,1,1,1,,,,,,0,0,,,,,,,,,,,
2019,UNIV10,2,11,신경과학실습,1,2,3,1,2,2,2,72,,,,,,72,1,1,1,1,0,,,,,,,
2019,UNIV10,2,25,성형외과학,0,2,4,1,1,1,36,36,,,,,,1,1,1,1,0,0,,,,,,,
2019,UNIV10,2,36,국제실습,0,2,4,1,2,2,72,,,,,72,,0,0,0,1,1,0,,,,,,,
2019,UNIV10,2,3,심장내과실습,1,2,3,1,2,2,2,72,,,,,,72,1,1,1,1,0,,,,,,,
한길안과병원),0,2,4,1,1,1,36,36,1,1,1,,1,,,,,0,0,,,,,,,,,,,
2019,UNIV10,2,9,혈액내과실습,1,2,3,1,2,1,1,36,,,,,,36,1,1,1,1,0,,,,,,,
2019,UNIV10,2,30,재활의학,0,2,4,1,1,1,36,36,,,,,,1,1,1,1,0,0,,,,,,,
2019,UNIV10,2,18,학생인턴 I,1,2,4,1,2,2,72,72,,,,,1,1,1,1,1,0,0,2,,,,,,
2019,UNIV10,2,23,정형외과학 I,0,2,4,1,1,1,36,36,,,,,,1,1,1,1,0,0,,,,,,,
2019,UNIV10,2,26,신경외과학,0,2,4,1,1,1,36,36,,,,,,1,1,1,1,0,0,,,,,,,
2019,UNIV10,2,7,류마티스내과실습,1,2,3,1,2,1,1,36,,,,,,36,1,1,1,1,0,,,,,,,
2019,UNIV10,2,10,종양내과실습,1,2,3,1,2,1,1,36,,,,,,36,1,1,1,1,0,,,,,,,
2019,UNIV10,2,12,산부인과학실습,1,2,3,1,2,4,4,144,,,,,,144,1,1,1,1,0,,,,,,,
2019,UNIV10,2,29,이비인후과학,0,2,4,1,1,1,36,36,,,,,,1,1,1,1,0,0,,,,,,,
2019,UNIV10,2,4,호흡기내과실습,1,2,3,1,2,2,2,72,,,,,,72,1,1,1,1,0,,,,,,,
2019,UNIV10,2,34,통합의학,0,2,4,1,1,1,36,36,,,,,,1,1,1,1,0,0,,,,,,,
2019-10-02 10:22:29.481000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.497000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.466000,YYYY-MM-DD HH24:MI:SS.FF,univ29,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.481000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.450000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.450000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.450000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.497000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.466000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.513000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.466000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.466000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.481000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.497000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.466000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.450000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.497000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.497000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.513000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.466000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.466000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.497000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.481000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.450000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.481000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.497000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.481000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.481000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 10:22:29.481000,YYYY-MM-DD HH24:MI:SS.FF,univ29,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV01,2,36,산부인과학 학생주치의,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,46,흉부외과학 학생주치의,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,20,피부과학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,35,외과학 학생주치의,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,22,마취통증의학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,8,Bone & Joint,1,2,3,1,2,2,2,72,72,0,0,0,,0,1,1,1,1,1,,,,,,,
2019,UNIV01,2,50,LIC 3,0,2,4,1,6,6,216,216,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,2,Heart & Vessel,1,2,3,1,2,4,4,8,0,0,0,8,,0,1,1,1,1,1,,,,,,,
2019,UNIV01,2,47,외상학 학생주치의,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,6,Infection,1,2,3,1,2,1,1,36,36,0,0,0,,0,1,1,1,1,1,,,,,,,
2019,UNIV01,2,12,Community,1,2,3,1,2,2,2,72,69,0,0,3,,0,1,1,1,1,1,,,,,,,
2019,UNIV01,2,39,비뇨기과학 학생주치의,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,45,정형외과학 학생주치의,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,32,내분비내과학 학생주치의,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,21,성형외과학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,13,Children: Gut & Liver,Newborn,1,2,3,1,2,2,2,72,69,0,0,,3,0,1,1,1,1,,,,,,,
2019,UNIV01,2,23,진단검사의학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,15,Children: Cancer,Endocrine,Brain,1,2,3,1,2,2,2,72,72,0,,0,0,0,1,1,1,,,,,,,
2019,UNIV01,2,43,재활의학 학생주치의,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,24,이비인후과학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,18,방사선종양학 실습,0,2,4,1,1,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,28,소화기내과학 학생주치의,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,25,안과학 실습,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,7,Endocrine,1,2,3,1,2,2,2,72,72,0,0,0,,0,1,1,1,1,1,,,,,,,
2019,UNIV01,2,5,Lung,1,2,3,1,2,3,2,3,0,0,0,3,,0,1,1,1,1,1,,,,,,,
2019,UNIV01,2,38,가정의학 학생주치의,0,2,4,1,2,2,72,72,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,17,응급의학 실습,1,2,4,1,4,4,144,144,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019,UNIV01,2,3,Blood & Cancer,1,2,3,1,2,2,1,36,36,0,0,0,,0,1,1,1,1,1,,,,,,,
2019,UNIV01,2,48,LIC 1,0,2,4,1,6,6,216,216,0,0,0,0,,1,1,1,1,1,0,,,,,,,
2019-10-02 13:31:42.434000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.437000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.440000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.442000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.446000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.448000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.451000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.454000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.456000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.459000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.462000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.464000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.467000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.470000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.472000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.475000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.478000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.481000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.484000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.486000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.489000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.493000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.496000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.498000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.429000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.432000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.501000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-10-02 13:31:42.504000,YYYY-MM-DD HH24:MI:SS.FF,univ01,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:06:34.255000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:19:08.296000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:10:21.975000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:19:08.281000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:19:08.306000,YYYY-MM-DD HH24:MI:SS.FF,univ15,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:07:14.212000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:19:08.298000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:10:21.977000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:19:08.283000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-15 10:27:18.335000,YYYY-MM-DD HH24:MI:SS.FF,univ15,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:31:40.352000,YYYY-MM-DD HH24:MI:SS.FF,univ15,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:05:30.563000,YYYY-MM-DD HH24:MI:SS.FF,univ15,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:31:40.351000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:22:48.725000,YYYY-MM-DD HH24:MI:SS.FF,univ15,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:22:48.727000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:31:40.355000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:31:40.358000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-14 18:19:08.292000,YYYY-MM-DD HH24:MI:SS.FF,univ15,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019-11-15 10:26:24.752000,YYYY-MM-DD HH24:MI:SS.FF,univ15,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.499000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.499000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.499000,YYYY-MM-DD HH24:MI:SS.FF,univ31,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.499000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.499000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.499000,YYYY-MM-DD HH24:MI:SS.FF,univ31,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.515000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.515000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.515000,YYYY-MM-DD HH24:MI:SS.FF,univ31,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.515000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.515000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.515000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.515000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.530000,YYYY-MM-DD HH24:MI:SS.FF,univ31,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.530000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.530000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.530000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.530000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.530000,YYYY-MM-DD HH24:MI:SS.FF,univ31,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.530000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.546000,YYYY-MM-DD HH24:MI:SS.FF,univ31,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.546000,YYYY-MM-DD HH24:MI:SS.FF,univ31,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.546000,YYYY-MM-DD HH24:MI:SS.FF,univ31,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.546000,YYYY-MM-DD HH24:MI:SS.FF,univ31,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 11:44:01.546000,YYYY-MM-DD HH24:MI:SS.FF,univ31,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV21,2,1,내과임상,1,2,3,1,2,12,15,600,600,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,3,외과임상,1,2,3,1,2,6,6,240,240,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,4,산부인과임상,1,2,3,1,2,6,6,240,240,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,5,정신과임상,1,2,3,1,2,3,3,120,120,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,6,신경과임상,1,2,3,1,2,3,3,120,120,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,7,소아청소년과임상,1,2,3,1,2,6,6,240,240,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,10,가정의학과임상,0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,13,마취통증의학과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,14,방사선종양학과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,15,병리과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,16,핵의학과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
U),0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,,
U),0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,,
G),0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,,
2019,UNIV21,2,20,특성화선택실습,1,2,4,1,2,2,2,,80,0,0,0,80,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,21,영상의학과임상,0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,,,,,,,
G),0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,,
2019,UNIV21,2,23,피부과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,24,흉부외과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,25,비뇨기과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,26,정형외과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,27,성형외과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
서울아산병원),1,2,4,1,2,2,3,120,120,0,0,0,0,1,3,1,1,1,0,1,,,,1,,,,,,
2019,UNIV21,2,29,응급의학임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,30,신경외과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2019,UNIV21,2,31,진단검사의학과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
U),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
G),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
U),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
G),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
U),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
U),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
G),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
G),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
U),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
G),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
U),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
G),0,2,4,1,2,2,2,80,80,0,0,0,0,1,2,1,1,1,0,1,,,,1,,,,,,
